PaymentID,CustomerID,AccountID,TransactionID,PaymentType,PaymentAmount,PaymentDateTime,Status,FraudScore,FraudFlag
5226,9350,10780,5152.0,UPI,69273.32,2020-05-12 08:48:00,Failed,38,0
8992,9350,10780,32938.0,CreditCard,74383.54,2020-05-17 13:48:00,Success,28,0
16886,1406,10781,34468.0,Bill,59929.06,2022-04-26 07:23:00,Success,37,0
19900,1406,10781,34468.0,UPI,59929.06,2022-04-30 09:55:00,Success,61,0
5547,1406,10781,29943.0,CreditCard,45539.09,2022-11-29 08:13:00,Failed,15,0
14570,9442,10782,,Broadband,14108.23,2020-05-11 06:36:00,Success,38,0
5102,9442,10782,27869.0,CreditCard,11545.0,2021-01-29 08:24:00,Failed,29,0
15008,1197,10783,,Water,47279.18,2020-12-04 04:16:00,Success,45,0
17180,1197,10783,20984.0,CreditCard,49560.16,2021-10-13 18:23:00,Success,19,0
11692,7197,10785,,Broadband,47662.27,2021-06-09 04:48:00,Success,64,0
15191,7197,10785,43376.0,LoanEMI,90846.39,2021-07-30 14:35:00,Success,70,0
18408,8288,10786,4294.0,UPI,37965.74,2020-04-05 15:10:00,Failed,47,0
9979,8288,10786,7696.0,Bill,59730.77,2022-07-17 23:52:00,Failed,32,0
11627,1545,10787,13642.0,CreditCard,29081.66,2020-02-13 14:17:00,Success,21,0
7952,1545,10787,,Broadband,14146.61,2020-07-16 07:55:00,Failed,29,0
7430,9100,10788,28153.0,LoanEMI,37418.76,2023-02-12 05:42:00,Failed,23,0
19981,8748,10789,,Electricity,41651.19,2021-07-12 00:44:00,Success,58,0
16680,8619,10791,,UPI,19711.56,2020-09-12 20:15:00,Success,18,0
18042,6000,10793,31761.0,CreditCard,19492.21,2021-05-21 20:35:00,Success,25,0
16179,6000,10793,,Water,42455.68,2021-11-01 22:36:00,Success,25,0
10588,6000,10793,21082.0,Bill,58947.0,2023-01-07 10:44:00,Failed,21,0
10120,9839,10794,48413.0,CreditCard,62389.7,2021-10-02 10:49:00,Failed,8,0
15578,9839,10794,48413.0,UPI,62389.7,2021-10-05 09:44:00,Success,12,0
3925,9839,10794,26350.0,Bill,41280.68,2022-02-18 18:46:00,Failed,43,0
17905,9955,10795,22903.0,CreditCard,484.92,2021-01-01 09:48:00,Success,51,0
10207,7787,10796,14082.0,UPI,47788.91,2023-01-22 13:46:00,Failed,46,0
15464,2099,10797,,Water,34828.38,2020-02-13 00:51:00,Success,11,0
19503,2099,10797,,Water,37656.86,2021-02-08 16:13:00,Success,15,0
3689,2099,10797,17331.0,Bill,5519.04,2023-01-21 04:19:00,Failed,52,0
2652,5671,10798,9472.0,UPI,86615.86,2020-09-18 09:54:00,Failed,85,1
1745,9530,10799,,Water,36410.75,2020-11-03 11:30:00,Success,0,0
4972,9530,10799,18009.0,Bill,74668.06,2021-03-30 03:03:00,Failed,24,0
4688,9530,10799,32664.0,Bill,9982.5,2022-03-08 22:32:00,Success,46,0
888,9530,10799,32664.0,UPI,9982.5,2022-03-12 19:41:00,Success,43,0
3138,2018,10800,21913.0,UPI,12525.22,2020-09-09 18:23:00,Failed,19,0
11931,9347,10801,45251.0,Bill,88245.0,2020-04-04 12:22:00,Success,76,0
12852,9347,10801,36398.0,Bill,25715.8,2021-02-24 16:21:00,Failed,14,0
889,9347,10801,36398.0,LoanEMI,25715.8,2021-02-25 20:39:00,Success,21,0
5629,9347,10801,36398.0,CreditCard,25715.8,2021-02-27 15:50:00,Failed,18,0
1324,9347,10801,17291.0,Bill,6607.89,2022-12-09 00:06:00,Success,52,0
15298,5876,10803,41010.0,Bill,80171.17,2021-01-10 16:53:00,Success,100,1
15957,5876,10803,41010.0,Bill,80171.17,2021-01-15 23:46:00,Success,95,1
16498,5876,10803,3417.0,UPI,15169.87,2021-08-28 09:48:00,Success,43,0
11657,9780,10805,46271.0,Bill,15435.85,2022-05-08 16:20:00,Failed,26,0
10591,9780,10805,46271.0,UPI,15435.85,2022-05-13 12:04:00,Failed,14,0
13336,1766,10806,,Broadband,12237.62,2021-09-03 10:50:00,Failed,19,0
6643,1766,10806,9877.0,CreditCard,29391.08,2022-10-01 22:21:00,Failed,5,0
9399,5569,10807,,UPI,9526.89,2020-04-15 12:49:00,Success,34,0
13846,7030,10809,25456.0,UPI,94354.54,2020-11-07 13:09:00,Failed,57,0
5049,7030,10809,47769.0,CreditCard,49127.63,2021-01-04 08:31:00,Success,47,0
11171,7030,10809,,Water,44278.22,2021-09-17 13:55:00,Success,44,0
16412,7030,10809,4226.0,Bill,55492.68,2022-05-29 21:51:00,Failed,45,0
9469,9302,10810,17954.0,Bill,11938.4,2021-07-18 23:54:00,Success,37,0
19498,9302,10810,3074.0,UPI,29570.5,2023-01-30 01:49:00,Failed,3,0
4061,1141,10811,,Electricity,12783.26,2020-05-22 09:45:00,Success,31,0
17286,1141,10811,1871.0,CreditCard,319.6,2022-02-11 03:17:00,Success,25,0
7896,851,10813,29667.0,CreditCard,62987.96,2021-05-07 22:55:00,Success,28,0
12173,851,10813,,Broadband,45623.01,2021-12-06 00:59:00,Success,55,0
13477,9359,10814,6496.0,CreditCard,84912.03,2020-12-15 11:59:00,Success,99,1
18950,2814,10815,,Electricity,38260.78,2020-04-20 09:41:00,Failed,18,0
12109,2814,10815,40424.0,UPI,88137.18,2023-02-07 10:36:00,Success,81,1
1183,7918,10816,7462.0,Bill,42831.87,2021-09-04 20:27:00,Failed,28,0
8646,7918,10816,11768.0,UPI,56184.94,2022-11-18 08:46:00,Failed,30,0
16222,7918,10816,11768.0,LoanEMI,56184.94,2022-11-19 08:19:00,Success,43,0
5092,4520,10817,2003.0,CreditCard,80107.76,2022-12-17 15:03:00,Success,89,1
5678,9629,10818,,Water,43484.25,2020-12-28 00:22:00,Failed,29,0
15275,9629,10818,42212.0,UPI,65315.98,2021-07-10 23:51:00,Failed,22,0
7242,9629,10818,42212.0,CreditCard,65315.98,2021-07-15 04:35:00,Success,45,0
16517,9629,10818,12068.0,Bill,59982.71,2022-03-19 01:57:00,Failed,36,0
1070,1683,10819,,Water,46102.5,2020-09-14 19:32:00,Success,27,0
1526,1683,10819,17601.0,CreditCard,27665.28,2020-12-16 05:26:00,Success,51,0
7823,1948,10820,,Water,18732.46,2020-02-19 14:18:00,Success,8,0
9096,5070,10821,31321.0,CreditCard,91456.59,2022-03-29 11:10:00,Success,100,1
3809,5070,10821,31321.0,CreditCard,91456.59,2022-03-29 14:07:00,Success,100,1
3720,5690,10822,4649.0,CreditCard,79830.15,2020-09-03 03:03:00,Failed,57,0
7921,3810,10824,,UPI,26896.61,2020-03-02 07:01:00,Failed,25,0
3991,3810,10824,24230.0,UPI,35258.73,2020-05-06 22:10:00,Success,43,0
9369,3810,10824,22904.0,LoanEMI,35974.5,2020-11-21 19:41:00,Success,22,0
19799,3810,10824,22904.0,Bill,35974.5,2020-11-24 00:15:00,Failed,28,0
12980,3810,10824,,Electricity,46829.24,2021-01-31 20:29:00,Success,27,0
17527,3810,10824,22677.0,LoanEMI,41546.55,2021-02-06 18:08:00,Failed,62,0
3946,3810,10824,48937.0,CreditCard,27853.32,2021-04-16 21:08:00,Success,17,0
509,3810,10824,14857.0,Bill,34459.28,2021-04-25 09:49:00,Success,37,0
9434,3810,10824,24993.0,UPI,84828.12,2022-10-13 01:56:00,Success,100,1
1937,3810,10824,20286.0,LoanEMI,6378.56,2022-12-31 07:59:00,Failed,50,0
7737,5857,10825,,Water,22470.98,2021-02-27 08:45:00,Failed,2,0
17443,5857,10825,36092.0,UPI,76627.07,2021-02-28 10:56:00,Success,39,0
17163,5857,10825,26349.0,UPI,80923.15,2022-07-07 22:38:00,Success,84,1
3044,1873,10826,36761.0,CreditCard,76673.16,2021-04-04 22:00:00,Failed,42,0
12224,1873,10826,36761.0,Bill,76673.16,2021-04-06 21:08:00,Success,17,0
4175,1143,10827,43712.0,CreditCard,4513.43,2022-01-27 21:24:00,Success,10,0
18694,1143,10827,18340.0,CreditCard,26807.08,2022-10-05 01:48:00,Success,16,0
18745,3227,10830,14809.0,LoanEMI,45938.86,2022-01-18 23:52:00,Success,49,0
5955,9004,10831,,UPI,30089.62,2021-11-04 08:31:00,Success,21,0
17134,2642,10832,23780.0,Bill,83577.13,2022-10-06 10:44:00,Failed,100,1
19346,1509,10833,1722.0,UPI,52636.55,2020-10-18 09:15:00,Failed,26,0
5282,1509,10833,,Broadband,42143.07,2021-03-05 21:06:00,Failed,52,0
17834,1509,10833,23604.0,LoanEMI,40195.65,2021-03-27 07:10:00,Success,23,0
9191,6033,10834,,Water,47967.12,2021-01-17 16:11:00,Failed,51,0
1624,6033,10834,,Water,18419.03,2021-03-16 20:03:00,Failed,26,0
4354,5363,10835,,Electricity,47564.65,2021-08-29 14:11:00,Success,39,0
15728,87,10838,37011.0,LoanEMI,56619.66,2021-12-10 21:32:00,Failed,33,0
10908,87,10838,37011.0,CreditCard,56619.66,2021-12-12 19:41:00,Success,11,0
14345,2426,10840,7328.0,LoanEMI,21394.22,2020-03-19 23:33:00,Failed,15,0
15836,2426,10840,11584.0,UPI,44871.86,2022-05-07 01:50:00,Failed,15,0
6152,2426,10840,44421.0,LoanEMI,39526.82,2022-07-14 03:24:00,Failed,28,0
11635,2426,10840,44421.0,LoanEMI,39526.82,2022-07-17 10:20:00,Success,44,0
17324,222,10841,,Broadband,20509.03,2021-01-01 20:41:00,Failed,24,0
1591,222,10841,,UPI,48889.68,2021-03-22 20:45:00,Failed,34,0
4115,4987,10842,14242.0,LoanEMI,90273.28,2020-10-31 20:05:00,Success,87,1
5651,8453,10843,,Electricity,3500.66,2020-09-18 15:41:00,Failed,39,0
1567,8453,10843,,Water,41134.59,2020-09-20 18:48:00,Success,57,0
13122,4536,10844,4144.0,LoanEMI,40981.4,2020-12-12 12:28:00,Failed,57,0
8738,4536,10844,,Broadband,4067.17,2021-07-22 11:25:00,Failed,32,0
11259,4536,10844,1017.0,CreditCard,12922.74,2021-09-01 05:00:00,Failed,48,0
937,1631,10845,,UPI,43691.44,2020-03-14 16:41:00,Success,58,0
11559,9130,10846,18215.0,Bill,43243.57,2020-07-30 06:31:00,Failed,46,0
8654,9130,10846,49147.0,Bill,10452.55,2021-12-28 20:30:00,Failed,47,0
14819,1917,10847,38332.0,UPI,41631.19,2022-01-07 16:07:00,Failed,18,0
9733,6492,10848,,Water,10574.5,2020-11-08 11:24:00,Failed,36,0
15934,6492,10848,,UPI,35391.91,2021-01-06 17:54:00,Failed,0,0
2479,6492,10848,13266.0,LoanEMI,72949.83,2022-12-20 23:26:00,Failed,49,0
18548,9055,10850,45345.0,LoanEMI,29307.69,2020-07-16 00:47:00,Failed,20,0
4373,9055,10850,1664.0,UPI,68852.9,2020-11-01 03:09:00,Success,12,0
19871,9055,10850,40433.0,Bill,40317.65,2021-09-30 09:15:00,Failed,59,0
1776,9055,10850,40433.0,CreditCard,40317.65,2021-10-04 07:55:00,Failed,54,0
6158,165,10851,44195.0,UPI,40923.07,2022-11-29 05:24:00,Success,46,0
10978,6406,10852,7031.0,UPI,75750.96,2020-11-09 00:24:00,Success,8,0
764,6406,10852,,UPI,36944.2,2020-11-29 18:52:00,Failed,14,0
19961,6406,10852,38934.0,CreditCard,82994.44,2021-11-17 10:57:00,Failed,84,1
6264,6406,10852,,UPI,18460.75,2021-11-28 08:49:00,Success,25,0
2865,5377,10853,,Electricity,24409.66,2020-02-23 06:47:00,Failed,17,0
5872,5377,10853,38762.0,Bill,80896.36,2020-08-14 00:50:00,Success,95,1
11887,5377,10853,24255.0,Bill,87468.87,2020-11-28 17:40:00,Success,87,1
11494,5377,10853,34623.0,LoanEMI,9069.13,2021-08-19 12:37:00,Success,44,0
5723,5377,10853,5609.0,CreditCard,98000.01,2022-05-10 11:36:00,Success,84,1
13202,5377,10853,5609.0,Bill,98000.01,2022-05-16 16:09:00,Failed,92,1
3837,9619,10854,,Broadband,13618.33,2021-01-23 13:41:00,Failed,0,0
14555,9255,10855,22136.0,Bill,36235.18,2022-06-08 00:13:00,Failed,20,0
15917,6463,10856,,Water,16859.41,2020-07-06 08:05:00,Failed,30,0
1077,6463,10856,22949.0,LoanEMI,83849.57,2021-09-26 11:00:00,Failed,100,1
8968,6463,10856,22949.0,LoanEMI,83849.57,2021-09-28 04:08:00,Success,93,1
12410,6463,10856,11394.0,CreditCard,38729.87,2022-01-03 17:36:00,Failed,29,0
11407,6463,10856,44514.0,Bill,91170.63,2022-12-14 07:56:00,Failed,70,0
12777,3054,10857,47081.0,UPI,92151.2,2020-07-14 18:35:00,Failed,77,0
12709,3054,10857,27330.0,LoanEMI,65022.93,2021-01-09 09:11:00,Failed,51,0
18378,3333,10858,3330.0,CreditCard,15914.15,2022-11-29 21:39:00,Failed,48,0
19896,561,10860,,Broadband,38459.41,2020-10-12 07:47:00,Success,19,0
15606,9344,10861,,UPI,37690.58,2021-07-05 13:26:00,Failed,32,0
8753,89,10862,33755.0,UPI,87479.78,2020-07-06 15:14:00,Failed,100,1
6955,9861,10863,24778.0,UPI,52840.49,2022-07-05 12:26:00,Failed,35,0
916,9861,10863,26556.0,CreditCard,25810.61,2022-07-11 22:30:00,Failed,41,0
5051,9861,10863,26556.0,UPI,25810.61,2022-07-12 09:23:00,Failed,19,0
1107,766,10864,,Water,12839.23,2020-05-18 01:31:00,Failed,5,0
3290,766,10864,5167.0,CreditCard,94999.23,2020-07-31 15:23:00,Success,85,1
15644,766,10864,25097.0,Bill,93329.21,2022-03-24 02:08:00,Success,86,1
8765,9089,10865,34973.0,LoanEMI,25634.18,2020-09-27 10:11:00,Failed,37,0
3410,9089,10865,,UPI,31745.02,2021-03-15 06:12:00,Failed,21,0
6482,9089,10865,,Broadband,32391.43,2021-05-10 21:53:00,Success,26,0
3611,9089,10865,24010.0,CreditCard,45119.68,2023-03-08 22:10:00,Failed,52,0
5613,9024,10866,27476.0,UPI,55713.03,2020-10-11 21:52:00,Success,40,0
8650,9024,10866,,UPI,19245.26,2021-06-28 09:29:00,Failed,18,0
13658,5950,10867,,Electricity,24386.7,2021-09-12 06:55:00,Success,14,0
15258,5950,10867,,Electricity,9447.99,2021-09-26 09:48:00,Failed,11,0
19150,3585,10868,28948.0,CreditCard,86654.8,2020-09-04 23:24:00,Success,83,1
13826,3585,10868,28948.0,LoanEMI,86654.8,2020-09-05 23:25:00,Success,100,1
15807,7653,10869,33393.0,LoanEMI,76826.72,2020-09-29 07:30:00,Success,35,0
17569,7653,10869,3516.0,Bill,64122.88,2021-09-13 00:16:00,Success,61,0
8852,7653,10869,3516.0,Bill,64122.88,2021-09-14 04:36:00,Failed,70,0
11786,7653,10869,3516.0,UPI,64122.88,2021-09-15 03:22:00,Success,47,0
11804,2564,10870,,Water,29017.6,2020-07-30 12:21:00,Success,8,0
2517,2564,10870,46348.0,UPI,93459.0,2021-08-29 15:29:00,Failed,87,1
14343,5549,10871,,UPI,18601.11,2021-01-26 04:23:00,Failed,36,0
12479,5549,10871,,Electricity,19483.08,2022-01-28 18:22:00,Success,13,0
18716,5549,10871,29331.0,Bill,45126.89,2023-01-28 16:23:00,Failed,34,0
6655,718,10872,1497.0,UPI,39793.14,2022-10-19 09:27:00,Failed,58,0
6191,4682,10873,,Electricity,31494.26,2020-12-03 19:53:00,Failed,22,0
15929,4682,10873,3237.0,LoanEMI,21937.53,2021-08-16 16:29:00,Failed,14,0
10687,6910,10874,11080.0,CreditCard,3394.35,2021-01-02 19:38:00,Failed,8,0
14826,6910,10874,29169.0,LoanEMI,3832.35,2022-05-19 17:50:00,Success,61,0
9832,6910,10874,29169.0,CreditCard,3832.35,2022-05-23 00:46:00,Success,63,0
1663,6910,10874,29169.0,UPI,3832.35,2022-05-23 01:49:00,Failed,57,0
12797,580,10876,7541.0,CreditCard,36814.29,2020-11-08 13:52:00,Success,22,0
6855,580,10876,7541.0,Bill,36814.29,2020-11-09 19:07:00,Failed,44,0
16338,580,10876,26459.0,CreditCard,12487.03,2021-03-06 07:39:00,Failed,47,0
9187,7153,10877,4793.0,CreditCard,13603.15,2020-04-24 23:34:00,Failed,29,0
6428,7153,10877,,UPI,1416.55,2021-03-25 22:09:00,Failed,19,0
911,7153,10877,24290.0,LoanEMI,69447.55,2021-07-21 01:34:00,Success,13,0
10214,7153,10877,10645.0,UPI,94727.0,2022-03-19 00:43:00,Success,88,1
11406,7153,10877,11261.0,UPI,49825.09,2022-09-24 22:14:00,Failed,50,0
8293,3214,10878,,Water,28917.24,2020-07-10 15:45:00,Failed,24,0
10701,3214,10878,11078.0,CreditCard,68245.36,2022-06-27 00:03:00,Failed,17,0
15291,7913,10880,,Electricity,47323.87,2021-04-05 06:36:00,Failed,60,0
17375,2436,10882,20835.0,CreditCard,12219.7,2020-08-30 20:43:00,Failed,42,0
2831,2436,10882,,Broadband,6819.89,2021-09-11 22:10:00,Failed,24,0
13700,2436,10882,23205.0,CreditCard,71129.83,2022-02-16 11:44:00,Failed,32,0
3119,2081,10883,6469.0,Bill,63462.89,2020-11-04 04:42:00,Failed,56,0
12819,2081,10883,,Water,1121.24,2021-07-13 09:50:00,Success,12,0
3762,2081,10883,44239.0,UPI,69405.28,2021-11-29 01:42:00,Failed,11,0
17797,3943,10887,3901.0,UPI,36017.95,2020-05-19 02:49:00,Success,25,0
17935,3943,10887,,Broadband,252.86,2020-12-03 13:03:00,Failed,5,0
13557,6519,10888,8374.0,LoanEMI,85078.56,2020-03-19 08:30:00,Success,100,1
4590,6519,10888,,Electricity,9582.52,2020-08-05 20:22:00,Failed,31,0
488,3748,10889,,Water,23564.2,2020-06-06 12:38:00,Failed,19,0
5655,3748,10889,45963.0,CreditCard,10303.18,2020-07-29 08:19:00,Failed,24,0
10749,6599,10890,,Electricity,18600.91,2020-12-24 18:56:00,Success,18,0
18405,6599,10890,14379.0,UPI,98183.66,2022-06-16 22:51:00,Success,100,1
9973,6599,10890,14379.0,Bill,98183.66,2022-06-17 10:20:00,Success,82,1
5029,6599,10890,6031.0,LoanEMI,58321.29,2022-08-23 15:39:00,Success,49,0
17696,6599,10890,6031.0,Bill,58321.29,2022-08-27 14:01:00,Failed,53,0
2786,5788,10891,33869.0,UPI,64151.36,2022-03-16 01:58:00,Success,12,0
4224,4092,10892,,UPI,22042.88,2021-05-19 00:43:00,Failed,13,0
12450,4092,10892,,Broadband,17827.1,2021-07-31 06:05:00,Success,21,0
16188,8422,10893,1839.0,CreditCard,9685.99,2020-04-04 18:15:00,Success,26,0
8494,9220,10894,25205.0,UPI,23961.32,2020-11-09 11:19:00,Success,30,0
18839,9220,10894,,UPI,31334.95,2021-03-03 16:15:00,Success,22,0
19314,9220,10894,16346.0,CreditCard,8181.53,2023-01-29 17:14:00,Success,32,0
10447,7415,10896,,Water,44664.7,2021-08-31 17:10:00,Failed,36,0
18833,7415,10896,,UPI,46712.02,2021-10-14 10:23:00,Failed,61,0
7591,7415,10896,,Electricity,49931.6,2022-03-04 11:59:00,Failed,52,0
18766,6882,10897,22696.0,LoanEMI,28544.79,2020-10-28 22:37:00,Success,38,0
142,6882,10897,22696.0,CreditCard,28544.79,2020-10-30 13:36:00,Success,39,0
10827,6882,10897,4506.0,CreditCard,49576.11,2022-07-30 15:25:00,Failed,40,0
2007,4775,10899,30055.0,LoanEMI,18762.28,2020-04-18 13:51:00,Failed,29,0
18805,4775,10899,,Water,27956.75,2021-11-29 15:14:00,Failed,0,0
10318,3112,10901,,Water,9361.59,2021-05-31 01:39:00,Success,15,0
4515,3112,10901,18051.0,LoanEMI,97692.26,2022-03-07 18:13:00,Success,70,0
7158,3112,10901,18051.0,LoanEMI,97692.26,2022-03-08 13:12:00,Success,95,1
17617,6515,10902,18512.0,LoanEMI,59255.77,2020-04-17 05:09:00,Success,29,0
4702,6515,10902,25383.0,LoanEMI,36641.12,2021-07-13 08:11:00,Failed,21,0
15000,6515,10902,25722.0,Bill,88515.14,2022-06-08 17:08:00,Success,96,1
10134,1508,10903,27187.0,CreditCard,24078.85,2020-07-04 20:14:00,Success,46,0
7927,1508,10903,28189.0,UPI,59001.55,2021-08-26 03:38:00,Failed,20,0
13437,1508,10903,26483.0,CreditCard,67820.14,2022-07-26 16:16:00,Success,24,0
6944,4954,10904,33791.0,CreditCard,29589.15,2020-07-02 14:13:00,Success,34,0
7608,4722,10905,49121.0,LoanEMI,86622.98,2021-04-06 12:24:00,Failed,82,1
10001,4722,10905,26046.0,LoanEMI,93464.19,2022-04-09 11:24:00,Failed,69,0
17006,4722,10905,31878.0,Bill,21869.27,2022-07-14 03:17:00,Success,39,0
219,6169,10906,1402.0,Bill,33730.01,2020-07-29 03:02:00,Failed,8,0
11359,6169,10906,,Water,40654.19,2020-11-30 21:52:00,Success,41,0
19555,2170,10907,,Water,37881.37,2021-05-07 00:48:00,Success,24,0
10101,2170,10907,,Broadband,45152.93,2021-09-20 14:15:00,Failed,62,0
2639,2170,10907,31174.0,CreditCard,57999.44,2022-06-12 23:31:00,Success,42,0
13150,2170,10907,31174.0,Bill,57999.44,2022-06-13 10:42:00,Failed,48,0
11124,2170,10907,6706.0,CreditCard,25797.61,2023-01-02 13:02:00,Success,38,0
7845,3064,10908,47377.0,LoanEMI,27553.38,2022-01-17 07:10:00,Success,37,0
18374,3064,10908,,UPI,48410.15,2022-01-27 22:42:00,Success,54,0
7210,1024,10909,,Water,33905.26,2021-10-12 12:37:00,Failed,10,0
543,8304,10910,,UPI,33104.95,2021-07-26 17:30:00,Success,18,0
14682,4149,10911,13388.0,Bill,4810.76,2021-12-06 16:03:00,Success,31,0
11518,4149,10911,48264.0,Bill,92995.81,2022-09-05 23:51:00,Success,87,1
14300,4149,10911,48264.0,CreditCard,92995.81,2022-09-07 14:40:00,Failed,100,1
15547,4149,10911,48264.0,CreditCard,92995.81,2022-09-08 23:06:00,Success,70,0
15350,4548,10912,49310.0,CreditCard,52638.2,2021-05-12 19:19:00,Failed,33,0
15238,9367,10914,33765.0,UPI,72635.25,2021-01-02 06:26:00,Success,45,0
12216,9367,10914,,Water,24718.05,2021-08-10 01:02:00,Success,0,0
17317,2367,10915,40912.0,Bill,76236.66,2021-08-05 03:23:00,Failed,12,0
10392,2367,10915,,Broadband,49030.75,2021-12-09 17:44:00,Success,35,0
17609,3336,10916,,Water,23928.11,2020-05-04 15:55:00,Success,28,0
12584,9635,10917,18439.0,CreditCard,76057.1,2021-06-20 14:02:00,Success,44,0
10407,1188,10919,42401.0,LoanEMI,81087.04,2020-07-19 11:33:00,Success,65,0
13596,1188,10919,38320.0,CreditCard,54885.24,2021-01-17 06:18:00,Failed,21,0
18769,1188,10919,33590.0,UPI,57319.76,2021-08-04 14:32:00,Success,44,0
14691,5640,10920,16399.0,CreditCard,97868.78,2020-06-08 17:47:00,Failed,81,1
249,5640,10920,,Electricity,27514.16,2021-01-03 21:55:00,Success,7,0
612,4408,10923,3606.0,LoanEMI,96903.66,2021-07-03 07:38:00,Failed,85,1
6974,7515,10924,27600.0,Bill,3421.6,2021-05-06 00:01:00,Success,40,0
17050,2270,10925,17178.0,LoanEMI,99755.94,2022-02-09 12:45:00,Success,88,1
3133,4128,10926,,UPI,1826.8,2021-12-24 15:50:00,Failed,19,0
18601,7134,10927,38909.0,Bill,90593.05,2021-08-20 21:38:00,Failed,66,0
6045,528,10929,,UPI,27138.76,2020-04-03 03:40:00,Failed,26,0
5336,528,10929,16412.0,Bill,76762.79,2022-06-14 13:06:00,Failed,33,0
18961,4406,10931,,UPI,37115.58,2021-11-07 12:15:00,Success,33,0
16649,5727,10932,,UPI,22746.28,2020-08-06 09:40:00,Failed,12,0
14725,5727,10932,,Water,23104.53,2022-03-01 17:49:00,Success,36,0
8358,3472,10934,15892.0,LoanEMI,57769.49,2020-12-30 05:56:00,Success,66,0
12744,3472,10934,37808.0,LoanEMI,34392.39,2022-04-22 11:32:00,Success,36,0
15342,3472,10934,37808.0,UPI,34392.39,2022-04-28 02:43:00,Failed,25,0
13991,3472,10934,7606.0,LoanEMI,29865.49,2022-12-04 15:07:00,Success,58,0
16282,3280,10935,,Water,31294.59,2020-08-10 20:52:00,Failed,19,0
5743,3280,10935,,Water,29786.87,2021-04-27 19:13:00,Success,13,0
15832,3280,10935,33934.0,UPI,76741.62,2022-07-01 11:03:00,Success,41,0
6537,8448,10937,7174.0,Bill,4387.1,2022-11-02 00:19:00,Success,39,0
10869,684,10938,20127.0,LoanEMI,33881.57,2020-03-25 22:21:00,Failed,18,0
12149,684,10938,21562.0,UPI,95326.28,2020-04-06 01:05:00,Success,100,1
10698,684,10938,45217.0,UPI,64017.63,2021-04-05 12:37:00,Success,14,0
16183,9715,10939,968.0,LoanEMI,64586.45,2021-03-15 21:45:00,Success,18,0
9610,9715,10939,,Electricity,11794.92,2021-08-12 01:36:00,Failed,21,0
14442,9715,10939,47662.0,LoanEMI,22546.36,2021-10-03 12:38:00,Failed,19,0
16784,9519,10940,,Broadband,14544.05,2020-07-10 07:34:00,Success,20,0
16344,9519,10940,47558.0,LoanEMI,52004.14,2022-08-02 14:13:00,Success,30,0
966,2429,10941,,Electricity,47505.84,2020-07-30 10:51:00,Success,62,0
3007,2429,10941,49876.0,LoanEMI,766.97,2022-07-26 01:23:00,Failed,38,0
4430,2429,10941,49876.0,LoanEMI,766.97,2022-07-26 10:41:00,Success,16,0
6480,7195,10942,31699.0,LoanEMI,37940.56,2021-09-17 20:59:00,Failed,18,0
18574,8611,10944,47229.0,CreditCard,82896.22,2020-09-08 18:56:00,Failed,73,0
9665,5198,10945,34726.0,Bill,60682.05,2020-09-03 18:53:00,Failed,32,0
10196,5198,10945,,UPI,27818.74,2020-12-17 10:07:00,Failed,39,0
4563,326,10947,,Broadband,41072.25,2020-07-08 19:19:00,Success,60,0
4903,423,10948,17876.0,UPI,89587.35,2021-08-18 13:02:00,Success,91,1
8251,423,10948,17876.0,CreditCard,89587.35,2021-08-19 21:03:00,Failed,78,0
9669,423,10948,7095.0,UPI,14975.41,2021-10-21 05:08:00,Success,42,0
19728,423,10948,7095.0,LoanEMI,14975.41,2021-10-27 00:03:00,Failed,22,0
6795,6311,10949,6640.0,LoanEMI,68896.63,2020-08-12 08:18:00,Success,24,0
11521,294,10950,30229.0,LoanEMI,60097.97,2022-03-21 03:19:00,Failed,44,0
5248,5110,10951,11315.0,LoanEMI,31535.56,2022-02-28 03:41:00,Failed,26,0
19034,4124,10952,44993.0,LoanEMI,7899.52,2022-04-05 10:44:00,Failed,36,0
16402,4124,10952,44993.0,UPI,7899.52,2022-04-05 15:16:00,Success,20,0
13542,8544,10953,7040.0,CreditCard,75081.49,2022-01-25 22:38:00,Failed,48,0
16340,8544,10953,42005.0,LoanEMI,22722.81,2022-12-07 06:20:00,Failed,45,0
4628,8544,10953,41001.0,Bill,87085.9,2022-12-14 05:03:00,Failed,93,1
4127,4608,10954,1131.0,UPI,76506.9,2020-04-06 09:20:00,Failed,5,0
17568,4608,10954,3420.0,LoanEMI,57928.09,2022-09-01 20:09:00,Failed,33,0
2097,8528,10955,,UPI,1578.33,2020-11-10 02:18:00,Success,3,0
5412,8528,10955,,Water,39683.07,2020-12-18 16:03:00,Success,19,0
3627,8528,10955,12238.0,CreditCard,11262.13,2022-01-12 19:06:00,Success,25,0
13329,6186,10956,,Water,26829.36,2021-09-30 21:50:00,Success,23,0
8217,2233,10957,35612.0,LoanEMI,17986.51,2021-10-26 03:46:00,Success,32,0
8374,2233,10957,28746.0,LoanEMI,50040.62,2023-01-04 07:27:00,Success,69,0
19272,6932,10958,,UPI,17762.28,2021-06-28 08:59:00,Failed,23,0
3452,6932,10958,4914.0,UPI,95148.75,2022-10-19 00:19:00,Failed,97,1
3246,1657,10959,46420.0,LoanEMI,60048.03,2020-08-29 14:14:00,Success,38,0
5147,1657,10959,34953.0,LoanEMI,11275.43,2020-08-30 23:53:00,Success,36,0
